date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:24:31	39832/39832	---MCZ	200	added ('OK')	text/html	etag:W/%229b98-5651e9f7b2439%22	http://html.iwthemes.com/sportscup/run/page-left-sidebar.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/page-left-sidebar.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:32	39834/39834	---MCZ	200	added ('OK')	text/html	etag:W/%229b9a-5651e9f8cb83a%22	http://html.iwthemes.com/sportscup/run/page-right-sidebar.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/page-right-sidebar.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:33	92836/92836	---M--	200	added ('OK')	image/jpeg	etag:%2216aa4-563879d479d55%22	http://html.iwthemes.com/sportscup/run/img/blog/1.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/blog/1.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:33	32508/32508	---MCZ	200	added ('OK')	text/html	etag:W/%227efc-5651e9f67dab8%22	http://html.iwthemes.com/sportscup/run/page-404.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/page-404.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:33	39944/39944	---MCZ	200	added ('OK')	text/html	etag:W/%229c08-5651e9f708579%22	http://html.iwthemes.com/sportscup/run/page-faq.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/page-faq.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:34	40501/40501	---MCZ	200	added ('OK')	text/html	etag:W/%229e35-5651e9fd74dfe%22	http://html.iwthemes.com/sportscup/run/sitemap.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/sitemap.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:34	37101/37101	---MCZ	200	added ('OK')	text/html	etag:W/%2290ed-5651e9f82773a%22	http://html.iwthemes.com/sportscup/run/page-pricing.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/page-pricing.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:34	37571/37571	---MCZ	200	added ('OK')	text/html	etag:W/%2292c3-5651e9f98127b%22	http://html.iwthemes.com/sportscup/run/page-register.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/page-register.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:34	37670/37670	---MCZ	200	added ('OK')	text/html	etag:W/%229326-5651e9f0f5a73%22	http://html.iwthemes.com/sportscup/run/feature-header-footer-1.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/feature-header-footer-1.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:35	40950/40950	---MCZ	200	added ('OK')	text/html	etag:W/%229ff6-5651e9f18ff34%22	http://html.iwthemes.com/sportscup/run/feature-header-footer-2.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/feature-header-footer-2.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:35	38142/38142	---MCZ	200	added ('OK')	text/html	etag:W/%2294fe-5651e9f19ca54%22	http://html.iwthemes.com/sportscup/run/feature-header-footer-3.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/feature-header-footer-3.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:35	48357/48357	---MCZ	200	added ('OK')	text/html	etag:W/%22bce5-5651e9f71bdf9%22	http://html.iwthemes.com/sportscup/run/page-about.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/page-about.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:36	49828/49828	---MCZ	200	added ('OK')	text/html	etag:W/%22c2a4-5651e9fa4d41c%22	http://html.iwthemes.com/sportscup/run/services.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/services.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:36	81647/81647	---M--	200	added ('OK')	image/jpeg	etag:%2213eef-563879d54fb34%22	http://html.iwthemes.com/sportscup/run/img/blog/2.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/blog/2.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:36	40962/40962	---MCZ	200	added ('OK')	text/html	etag:W/%22a002-5651e9f651b98%22	http://html.iwthemes.com/sportscup/run/news-right-sidebar.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/news-right-sidebar.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:36	37663/37663	---MCZ	200	added ('OK')	text/html	etag:W/%22931f-5651e9f601a58%22	http://html.iwthemes.com/sportscup/run/news-no-sidebar.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/news-no-sidebar.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:37	44152/44152	---MCZ	200	added ('OK')	text/html	etag:W/%22ac78-5651e9fa89cdc%22	http://html.iwthemes.com/sportscup/run/single-news.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/single-news.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:37	371/371	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202019%2010:24:36%20GMT	http://html.iwthemes.com/sportscup/run/index-1.html	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/index-1.html	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:37	94009/94009	---M--	200	added ('OK')	image/jpeg	etag:%2216f39-563879d637252%22	http://html.iwthemes.com/sportscup/run/img/blog/3.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/blog/3.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:47	63011/63011	---M--	200	added ('OK')	image/jpeg	etag:%22f623-562a9b667a006%22	http://html.iwthemes.com/sportscup/run/img/slide/2.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/slide/2.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:48	75597/75597	---M--	200	added ('OK')	image/jpeg	etag:%221274d-562a9b66bf568%22	http://html.iwthemes.com/sportscup/run/img/slide/3.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/slide/3.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:48	1199/1199	---M--	200	added ('OK')	image/jpeg	etag:%224af-562a9b6c26290%22	http://html.iwthemes.com/sportscup/run/img/testimonials/1.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/testimonials/1.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:48	1210/1210	---M--	200	added ('OK')	image/jpeg	etag:%224ba-562a9b6c2a110%22	http://html.iwthemes.com/sportscup/run/img/testimonials/2.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/testimonials/2.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:48	69179/69179	---M--	200	added ('OK')	image/jpeg	etag:%2210e3b-562a9b65ed602%22	http://html.iwthemes.com/sportscup/run/img/slide/1.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/slide/1.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:48	1193/1193	---M--	200	added ('OK')	image/jpeg	etag:%224a9-562a9b6c928f3%22	http://html.iwthemes.com/sportscup/run/img/testimonials/3.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/testimonials/3.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:24:49	1210/1210	---M--	200	added ('OK')	image/jpeg	etag:%224ba-562a9b6c9e474%22	http://html.iwthemes.com/sportscup/run/img/testimonials/4.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/testimonials/4.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:02	74689/74689	---M--	200	added ('OK')	image/jpeg	etag:%22123c1-563879dd48b67%22	http://html.iwthemes.com/sportscup/run/img/clubs-teams/brazil.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-teams/brazil.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:03	88072/88072	---M--	200	added ('OK')	image/jpeg	etag:%2215808-563879dee8ba4%22	http://html.iwthemes.com/sportscup/run/img/clubs-teams/colombia.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-teams/colombia.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:04	181955/181955	---M--	200	added ('OK')	image/jpeg	etag:%222c6c3-563879ee8ba6b%22	http://html.iwthemes.com/sportscup/run/img/locations/1.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/locations/1.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:06	5131/5131	---M--	200	added ('OK')	image/gif	etag:%22140b-5651ea1920dd8%22	http://html.iwthemes.com/sportscup/run/img/grid/loading.gif	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/loading.gif	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:06	106549/106549	---M--	200	added ('OK')	image/jpeg	etag:%221a035-563879e3e805c%22	http://html.iwthemes.com/sportscup/run/img/clubs-teams/rusia.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-teams/rusia.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:15	56357/56357	---M--	200	added ('OK')	image/jpeg	etag:%22dc25-5651ea136ce73%22	http://html.iwthemes.com/sportscup/run/img/grid/1.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/1.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:16	58401/58401	---M--	200	added ('OK')	image/jpeg	etag:%22e421-5651ea1606eb5%22	http://html.iwthemes.com/sportscup/run/img/grid/2.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/2.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:17	96654/96654	---M--	200	added ('OK')	image/jpeg	etag:%221798e-563879db77dea%22	http://html.iwthemes.com/sportscup/run/img/clubs-teams/argentina.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/clubs-teams/argentina.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:21	114780/114780	---M--	200	added ('OK')	image/jpeg	etag:%221c05c-563879d6edc31%22	http://html.iwthemes.com/sportscup/run/img/blog/4.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/blog/4.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:24	15133/15133	---M--	200	added ('OK')	image/jpeg	etag:%223b1d-5651ea17c2477%22	http://html.iwthemes.com/sportscup/run/img/grid/6.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/6.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:25	55428/55428	---M--	200	added ('OK')	image/jpeg	etag:%22d884-5651ea17398f6%22	http://html.iwthemes.com/sportscup/run/img/grid/4.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/4.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:26	54536/54536	---M--	200	added ('OK')	image/jpeg	etag:%22d508-5651ea17a3076%22	http://html.iwthemes.com/sportscup/run/img/grid/5.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/5.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:27	19781/19781	---M--	200	added ('OK')	image/jpeg	etag:%224d45-5651ea18125b7%22	http://html.iwthemes.com/sportscup/run/img/grid/7.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/7.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:34	56414/56414	---M--	200	added ('OK')	image/jpeg	etag:%22dc5e-5651ea1857b17%22	http://html.iwthemes.com/sportscup/run/img/grid/8.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/8.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:35	48605/48605	---M--	200	added ('OK')	image/jpeg	etag:%22bddd-5651ea13b4313%22	http://html.iwthemes.com/sportscup/run/img/grid/10.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/10.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:44	53332/53332	---M--	200	added ('OK')	image/jpeg	etag:%22d054-5651ea13fe693%22	http://html.iwthemes.com/sportscup/run/img/grid/11.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/11.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:48	139804/139804	---M--	200	added ('OK')	image/jpeg	etag:%222221c-5651ea19048b8%22	http://html.iwthemes.com/sportscup/run/img/grid/9.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/9.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:52	100928/100928	---M--	200	added ('OK')	image/jpeg	etag:%2218a40-5651ea1474934%22	http://html.iwthemes.com/sportscup/run/img/grid/12.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/12.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:52	51010/51010	---M--	200	added ('OK')	image/jpeg	etag:%22c742-5651ea14b7f54%22	http://html.iwthemes.com/sportscup/run/img/grid/13.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/13.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:56	17143/17143	---M--	200	added ('OK')	image/jpeg	etag:%2242f7-5651ea15969d5%22	http://html.iwthemes.com/sportscup/run/img/grid/16.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/16.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:57	270246/270246	---M--	200	added ('OK')	image/jpeg	etag:%2241fa6-5651ea1704d36%22	http://html.iwthemes.com/sportscup/run/img/grid/3.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/3.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:57	55416/55416	---M--	200	added ('OK')	image/jpeg	etag:%22d878-5651ea150de54%22	http://html.iwthemes.com/sportscup/run/img/grid/14.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/14.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:25:59	18994/18994	---MCZ	200	added ('OK')	application/javascript	etag:W/%224a32-562a9aee3e742%22	http://html.iwthemes.com/sportscup/run/assets/js/popper.min.js	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/js/popper.min.js	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:26:00	51144/51144	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c7c8-562a9aedc655e%22	http://html.iwthemes.com/sportscup/run/assets/js/bootstrap.min.js	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/js/bootstrap.min.js	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:26:00	58065/58065	---M--	200	added ('OK')	image/jpeg	etag:%22e2d1-5651ea1570874%22	http://html.iwthemes.com/sportscup/run/img/grid/15.jpg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/grid/15.jpg	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:26:00	93100/93100	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216bac-562a9aee9f226%22	http://html.iwthemes.com/sportscup/run/assets/js/jquery.js	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/js/jquery.js	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:26:01	8764/8764	---MCZ	200	added ('OK')	application/javascript	etag:W/%22223c-56e8c00044ffb%22	http://html.iwthemes.com/sportscup/run/assets/js/theme-main.js	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/js/theme-main.js	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:26:01	27466/27466	---M-Z	200	added ('OK')	text/css	etag:%221544639719%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/Users/souzi/Desktop/MyWebSite/fta/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:02	371/371	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Dec%202019%2010:26:01%20GMT	http://html.iwthemes.com/sportscup/img/img-theme/ajax-loader.gif	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/img/img-theme/ajax-loader.gif	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:02	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22800-562a9afe0e578%22	http://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.eot	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.eot	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:02	1380/1380	---M--	200	added ('OK')	font/woff	etag:%22564-562a9afe8e45d%22	http://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.woff	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.woff	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:02	167233/167233	---MCZ	200	added ('OK')	application/javascript	etag:W/%2228d41-5651ea02acd03%22	http://html.iwthemes.com/sportscup/run/assets/js/theme-scripts.js	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/js/theme-scripts.js	(from http://html.iwthemes.com/sportscup/run/index-2.html?fbclid=IwAR2iTLOVzV8CFhDd5dosMjyPOxj64SVc-wbd453pozMTdUj9bB07HrrwMtc)
11:26:03	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22800-562a9afe0e578%22	http://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.eot?	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/fonts/slick/slickd41d.eot	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:03	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%22764-562a9afe8387c%22	http://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.ttf	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.ttf	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:03	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22868-562a9afe0c638%22	http://html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.svg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/assets/fonts/slick/slick.svg	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:03	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-562a9b5250d4a%22	http://html.iwthemes.com/sportscup/run/img/img-theme/ajax-loader.gif	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/img-theme/ajax-loader.gif	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:04	1432/1432	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22598-5651ea1b1ab9a%22	http://html.iwthemes.com/sportscup/run/img/img-theme/icons.svg	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/img-theme/icons.svg	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
11:26:04	2889/2889	---M--	200	added ('OK')	image/png	etag:%22b49-562a9b559c964%22	http://html.iwthemes.com/sportscup/run/img/img-theme/ui.totop.png	C:/Users/souzi/Desktop/MyWebSite/fta/html.iwthemes.com/sportscup/run/img/img-theme/ui.totop.png	(from http://html.iwthemes.com/sportscup/run/assets/css/main.css)
